,side,teamname,team kpm,dragons,barons,towers,dpm,vspm,earned gpm,wcpm,cspm,xpat15,goldat15,result
1328,Blue,Bilibili Gaming Junior,0.566,4.0,2.0,11.0,2014.8113,9.3113,1373.8585,1.4717,32.54324401913876,29876.795454545456,25044.644736842107,1
1329,Red,Top Esports Challenger,0.1698,1.0,0.0,4.0,2007.4245,7.3585,1130.6604,2.0377,32.54324401913876,29876.795454545456,25044.644736842107,0
1330,Blue,Ultra Prime,0.5703,3.0,1.0,10.0,2140.3422,9.0494,1398.289,2.6996,32.54324401913876,29876.795454545456,25044.644736842107,1
1331,Red,FunPlus Phoenix,0.038,1.0,0.0,3.0,1368.7452,9.0494,931.4068,1.597,32.54324401913876,29876.795454545456,25044.644736842107,0
1332,Blue,Deep Cross Gaming,0.767,3.0,1.0,11.0,2568.3239,8.5227,1567.9688,1.7472,34.6023,30888.0,27033.0,1
1333,Red,HELL PIGS,0.2557,0.0,0.0,0.0,2110.7386,6.2642,857.6847,1.2358,28.679,27398.0,22562.0,0
1334,Blue,FunPlus Phoenix,0.2998,1.0,1.0,10.0,2490.0937,9.4441,1329.0319,1.6115,32.54324401913876,29876.795454545456,25044.644736842107,1
1335,Red,Ultra Prime,0.1499,3.0,0.0,2.0,1255.8776,8.9944,1001.524,2.1362,32.54324401913876,29876.795454545456,25044.644736842107,0
1336,Blue,Anyone's Legend.Young,0.6278,3.0,2.0,10.0,3150.1092,7.9709,1396.2147,1.8835,32.54324401913876,29876.795454545456,25044.644736842107,1
1337,Red,LNG Academy,0.3276,2.0,1.0,6.0,3312.9117,8.5441,1146.4968,1.6924,32.54324401913876,29876.795454545456,25044.644736842107,0
1338,Blue,MGN Blue Esports,0.6482,2.0,0.0,7.0,3246.0874,9.0183,1250.0798,1.86,28.605,28235.0,26187.0,1
1339,Red,Team Flash,0.7327,3.0,1.0,5.0,3041.3997,8.1447,1208.4547,1.4373,27.1959,28955.0,25184.0,0
1340,Blue,Dplus KIA,0.2051,2.0,0.0,2.0,1833.7778,6.2906,946.1197,0.9573,31.4188,30108.0,23934.0,0
1341,Red,Hanwha Life Esports,0.8205,2.0,1.0,11.0,2811.8974,9.6068,1487.2137,1.2991,35.4872,30373.0,25457.0,1
1342,Blue,Ultra Prime,0.6011,2.0,1.0,11.0,2568.1277,8.6788,1411.4465,1.315,32.54324401913876,29876.795454545456,25044.644736842107,1
1343,Red,FunPlus Phoenix,0.1503,1.0,0.0,3.0,1629.0169,9.4302,998.8854,2.0288,32.54324401913876,29876.795454545456,25044.644736842107,0
1344,Blue,Team Flash,0.7356,4.0,1.0,8.0,3027.2504,8.3363,1402.5919,1.6462,34.641,30715.0,26287.0,1
1345,Red,MGN Blue Esports,0.1751,0.0,0.0,1.0,2027.5657,7.5657,879.7198,1.5061,30.4729,28999.0,23929.0,0
1346,Blue,Top Esports Challenger,1.0833,1.0,0.0,11.0,2862.5417,6.25,1604.5417,0.9167,32.54324401913876,29876.795454545456,25044.644736842107,1
1347,Red,Royal Club,0.4583,2.0,0.0,3.0,2634.4167,6.1667,1058.7083,0.9167,32.54324401913876,29876.795454545456,25044.644736842107,0
1348,Blue,CTBC Flying Oyster,0.6543,4.0,1.0,10.0,2189.211,9.4291,1410.4426,1.5779,35.4458,30133.0,25546.0,1
1349,Red,J Team,0.1539,0.0,0.0,0.0,1777.7935,6.5042,911.084,1.424,31.4817,28337.0,24085.0,0
1350,Blue,Dplus KIA,0.1771,2.0,0.0,5.0,2030.7329,12.2774,1079.5573,2.6267,36.4191,29471.0,24718.0,0
1351,Red,Hanwha Life Esports,0.2656,3.0,1.0,10.0,1588.0964,9.8869,1233.5563,2.7742,35.2091,29741.0,23706.0,1
1352,Blue,LNG Academy,0.6475,2.0,1.0,10.0,2953.7205,9.4964,1327.4923,1.6341,32.54324401913876,29876.795454545456,25044.644736842107,1
1353,Red,LGD Gaming Young Team,0.4625,3.0,0.0,3.0,2044.4399,7.0606,1146.074,1.6033,32.54324401913876,29876.795454545456,25044.644736842107,0
1354,Blue,Team Flash,0.3018,3.0,0.0,3.0,2748.3676,9.3553,1004.225,2.1125,30.6447,29504.0,25165.0,0
1355,Red,MGN Blue Esports,0.3567,3.0,2.0,11.0,2880.5487,10.3704,1206.6118,1.8656,28.9712,29535.0,24567.0,1
1356,Blue,Anyone's Legend,0.1261,2.0,0.0,2.0,2171.4502,8.5498,925.4981,2.8499,32.54324401913876,29876.795454545456,25044.644736842107,0
1357,Red,LGD Gaming,0.3531,4.0,2.0,11.0,3126.6835,11.5763,1250.1639,2.2699,32.54324401913876,29876.795454545456,25044.644736842107,1
1358,Blue,J Team,0.2802,0.0,0.0,0.0,1896.1041,7.7252,938.9059,1.7211,31.3409,27612.0,22923.0,0
1359,Red,CTBC Flying Oyster,0.7605,3.0,1.0,11.0,3078.2522,10.3669,1547.5517,2.2815,36.8245,30915.0,26655.0,1
1360,Blue,LGD Gaming,0.3838,4.0,2.0,7.0,2548.0938,8.8529,1240.2473,1.8678,32.54324401913876,29876.795454545456,25044.644736842107,0
1361,Red,Anyone's Legend,0.4861,2.0,0.0,7.0,2710.7463,8.1365,1178.3795,1.3305,32.54324401913876,29876.795454545456,25044.644736842107,1
1362,Blue,Team Secret,0.78,4.0,1.0,10.0,2670.3276,9.0796,1464.1186,1.4041,34.4462,31805.0,29202.0,1
1363,Red,Rainbow Warriors,0.3744,1.0,0.0,1.0,2146.4275,7.2387,986.6147,1.0608,30.858,29770.0,25152.0,0
1364,Blue,Rainbow Warriors,0.5028,3.0,1.0,5.0,2280.3352,6.656,1188.4597,1.4605,31.1732,31430.0,26481.0,0
1365,Red,Team Secret,0.4549,4.0,2.0,11.0,3030.3591,9.2897,1353.9266,1.4605,33.1125,30532.0,26822.0,1
1366,Blue,Anyone's Legend,0.6016,1.0,1.0,7.0,2059.5722,7.6604,1264.2914,1.2032,32.54324401913876,29876.795454545456,25044.644736842107,1
1367,Red,LGD Gaming,0.1604,2.0,0.0,0.0,1315.4679,7.5802,907.9011,1.5241,32.54324401913876,29876.795454545456,25044.644736842107,0
1368,Blue,BRUTE,0.5341,1.0,1.0,7.0,2691.0979,8.1009,1232.4629,1.2166,30.9199,29730.0,26130.0,0
1369,Red,Dynamo Eclot,0.6528,3.0,0.0,7.0,2608.1306,8.3383,1286.3205,1.543,33.8576,29666.0,26054.0,1
1370,Blue,Dark Passage,0.3146,3.0,0.0,4.0,1261.5443,7.4929,992.1735,1.8303,31.6015,29621.0,24511.0,0
1371,Red,BoostGate Esports,0.3146,3.0,1.0,9.0,2082.7264,9.8093,1236.2345,1.7731,32.7741,28428.0,26618.0,1
1372,Blue,Europe Saviors Club,0.0334,0.0,0.0,3.0,1286.2061,6.5181,917.6156,0.7688,33.2925,28781.0,23748.0,0
1373,Red,Team UNiTY,0.468,4.0,1.0,11.0,2314.0279,7.3872,1377.4262,1.1365,35.0641,30459.0,26958.0,1
1374,Blue,Papara SuperMassive,0.414,1.0,0.0,4.0,2157.2293,7.707,1095.0,1.3057,32.4841,29928.0,25635.0,0
1375,Red,FUT Esports,0.5732,4.0,1.0,9.0,2459.5541,8.6943,1306.7516,1.1783,32.3248,28745.0,24264.0,1
1376,Blue,eSuba,0.2935,1.0,0.0,3.0,2296.7613,8.865,919.1389,1.409,27.6517,28812.0,26544.0,0
1377,Red,GLORE,0.6458,4.0,1.0,7.0,2647.7495,7.8082,1146.0176,1.5851,27.7984,28236.0,23415.0,1
1378,Blue,ENEMI3S,0.2021,2.0,0.0,4.0,1582.9137,8.2863,1038.0126,1.9453,33.12,30142.0,23368.0,0
1379,Red,Dsyre Esports,0.3284,4.0,2.0,9.0,2380.3453,9.3979,1261.4905,1.8947,34.5095,30241.0,23718.0,1
1380,Blue,Cyber Wolves,0.4758,2.0,1.0,6.0,2694.3656,6.8114,1092.3456,1.1519,28.2471,28669.0,23178.0,0
1381,Red,Diamant Esports,0.4758,4.0,1.0,9.0,2157.1202,6.4858,1138.6728,0.9766,28.4224,28363.0,23177.0,1
1382,Blue,Misa Esports,0.2691,0.0,0.0,2.0,2464.3818,8.4561,1012.1589,1.1531,32.7098,29868.0,27002.0,0
1383,Red,BeÅŸiktaÅŸ Esports,0.8072,3.0,1.0,8.0,3139.0263,9.1864,1512.6842,2.0372,34.0935,29455.0,28569.0,1
